DDI ID,Description,brand,Model,S/N,Floor,Side,Department,REMARKS,,supplied company,Eng./contact,LPO/invoice,Sub Category(BIO),Original Value (PR),Accumulated Depreciation,Salvage Value,Item Age,install date,Usage Status,Full Loss
BE01156,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386186/uu42079893,F3,B,Clinical lab,shifted to new vital rm320 1st flr frm pedia 03/11/20,,C.C.C,,,,,,,,,,
BE01157,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386191/uu42079895,F3,B,Clinical lab,+ACI-cardiology, G+AC0-flr+ACI-,,C.C.C,,,,,,,,,,
BE01158,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386173/uu42079931,F3,B,Clinical lab,found in 1st flr opthalmology,,C.C.C,,,,,,,,,,
BE01159,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386167/uu42079937,F3,B,Clinical lab,found in rm408 G+AC0-flr,,C.C.C,,,,,,,,,,
BE01160,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386147/uu42079929,F3,B,Clinical lab,found in rm536 G+AC0-flr,faulty+AC0- replaced with meter(Si+AC0-uu14360565) base old itself(18/3/21),C.C.C,,,,,,,,,,
BE01161,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386164/uu42079906,F3,B,Clinical lab,phelebotomy 15/11/21,,C.C.C,,,,,,,,,,
BE01162,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386187/uu42079904,F3,B,Clinical lab,found in MRI 22 oct,,C.C.C,,,,,,,,,,
BE01163,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386213/uu42079921,F3,B,Clinical lab,found in rm404 1st flr,,C.C.C,,,,,,,,,,
BE01164,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386185/uu42079896,F3,B,Clinical lab,found in rm 416 1st flr,,C.C.C,F,,,,,,,,,
BE01165,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386203/uu42079912,F3,B,Clinical lab,found in dental 1st flr,,C.C.C,,,,,,,,,,
BE01166,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386205/uu42079930,F3,B,Clinical lab,found in rm332 1st flr,,C.C.C,,,,,,,,,,
BE01167,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386196/uu42079807,F3,B,Clinical lab,found in rm304 1st flr,,C.C.C,,,,,,,,,,
BE01168,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386172/uu42079920,F3,B,Clinical lab,DAFNE,,C.C.C,,,,,,,,,,
BE01169,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386195/uu42079940,F3,B,Clinical lab,found in rm314 1st flr,,C.C.C,,,,,,,,,,
BE01170,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386177/uu42079942,F3,B,Clinical lab,DAFNE,,C.C.C,,,,,,,,,,
BE01171,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386183/uu42079922,F3,B,Clinical lab,DAFNE,,C.C.C,,,,,,,,,,
BE01172,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386176/uu42079809,F3,B,Clinical lab,Shifted frm Pidea rm610 to podia 420B 15/8/23,,C.C.C,,F,,,,,,,,
BE01173,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386208/uu42079894,F3,B,Clinical lab,+ACI-Naeema, 2nd flr,Aside shifted to phlebotomy(18/5/21)+ACI-,,C.C.C,,,,,,,,,,
BE01174,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386192/uu42079913,F3,B,Clinical lab,,,C.C.C,,,,,,,,,,
BE01175,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386165/uu42079808,F3,B,Clinical lab,,,C.C.C,,,,,,,,,,
BE01176,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386184/uu42079909,F3,B,Clinical lab,,,C.C.C,,,,,,,,,,
BE01177,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386190/uu42079943,F3,B,Clinical lab,,,C.C.C,,,,,,,,,,
BE01178,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386175/uu42079938,F3,B,Clinical lab,,,C.C.C,,,,,,,,,,
BE01179,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386180/uu42079908,F3,B,Clinical lab,,,C.C.C,,,,,,,,,,
BE01180,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386174/uu42079889,F3,B,Clinical lab,found in fitness 19th sept,,C.C.C,,,,,,,,,,
BE01181,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386194/uu42079911,F3,B,Clinical lab,MFC,,C.C.C,,,,,,,,,,
BE01182,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386182/uu42079916,F3,B,Clinical lab,MFC,,C.C.C,,,,,,,,,,
BE01183,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386189/uu42079944,F3,B,Clinical lab,found in fitness 19th sept,,C.C.C,,,,,,,,,,
BE01184,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386178/uu42079915,F3,B,Clinical lab,MFC,,C.C.C,,,,,,,,,,
BE01185,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386211/uu42079890,F3,B,Clinical lab,shifted to store from 302 1st flr 20/10/22,,C.C.C,,,,,,,,,,
BE01186,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386168/uu42079886,F3,B,Clinical lab,shifted to room 536(10/2/21),,C.C.C,,,,,,,,,,
BE01187,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386197/uu42079917,F3,B,Clinical lab,found in rm312 1st flr,,C.C.C,,,,,,,,,,
BE01188,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386193/uu42079900,F3,B,Clinical lab,,,C.C.C,,,,,,,,,,
BE01189,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386198/uu42079887,F3,B,Clinical lab,transfer frm fatma to BME store 11/11/21,,C.C.C,,,,,,,,,,
BE01190,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386210/uu42079907,F3,B,Clinical lab,found in MRI 22 oct,,C.C.C,,,,,,,,,,
BE01191,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386170/uu42079903,F3,B,Clinical lab,DIC,,C.C.C,,,,,,,,,,
BE01192,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386207/uu42079892,F3,B,Clinical lab,,,C.C.C,,,,,,,,,,
BE01193,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386181/uu42079883,F3,B,Clinical lab,B1 Store,,C.C.C,,,,,,,,,,
BE01194,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386206/uu42079884,F3,B,Clinical lab,found in podiatry 5th oct,,C.C.C,,,,,,,,,,
BE01195,POC GLUCOMETER,ACCU CHECK,ACCUCHECK INFORM+AC0-II,uu14386199/uu42079888,F3,B,Clinical lab,,,C.C.C,,,,,,,,,,
BE01196,MILLIPLEX FLEX MAP 3D,LUMINEX,+ACI-FLEX MAP 3D,BIOTEK 405 LS+ACI-,FM3DD15156001/1509293,F3,B,BMBU,transferred to B2 store 21/11/24,,ATP medical(GSC),+ACI-Ansu+AC0-60707782, 99959257+ACI-,PO+AC0-13130(comp. rpt) or 2491,,38000,,,,27/06/2019,,
BE01197,freezer 4 degree,THERMO,RGL+AC0-3004W,+ACI-,1123006001190311+ACI-,F3,B,GENOME CENTER,,,ATC,salim,,,,,,,,,
BE01198,freezer 4 degree,THERMO,RGL+AC0-3004W,+ACI-,1123008301190312+ACI-,F3,B,GENOME CENTER,,,ATC,salim,,,,,,,,,
BE01199,GLUCOMETER,ABBOTT,OPTIUM,LAMW092SO1083,F1,B,DAFNE,,,,,,,,,,,,,
BE01200,GLUCOMETER,ABBOTT,OPTIUM,LAMW091S00277,F1,B,DAFNE,,,,,,,,,,,,,
BE01201,GLUCOMETER,ABBOTT,OPTIUM,LAMW092S04880,F1,B,DAFNE,,,,,,,,,,,,,
BE01202,GLUCOMETER,ABBOTT,OPTIUM,LAMW091S01442,F1,B,DAFNE,,,,,,,,,,,,,
BE01203,GLUCOMETER,ABBOTT,OPTIUM,LAMW091S01769,F1,B,DAFNE,,,,,,,,,,,,,
BE01204,GLUCOMETER,ABBOTT,OPTIUM,LAMW091S01722,F1,B,DAFNE,in store,,,,,,,,,,,,
BE01205,GLUCOMETER,ABBOTT,OPTIUM,LAMW091S01433,F1,B,DAFNE,,,,,,,,,,,,,
BE01206,GLUCOMETER,ABBOTT,OPTIUM,LAMW091S01771,F1,B,DAFNE,,,,,,,,,,,,,
BE01207,GLUCOMETER,ABBOTT,OPTIUM,LAMW091S01779,F1,B,DAFNE,,,,,,,,,,,,,
BE01208,GLUCOMETER,ABBOTT,OPTIUM,LAMW091S01661,F1,B,DAFNE,return to BME store 12/10/22,,,,,,,,,,,,
BE01209,GLUCOMETER,ABBOTT,OPTIUM,LAMW092S03350,F1,B,DAFNE,,,,,,,,,,,,,
BE01210,GLUCOMETER,ABBOTT,OPTIUM,LAMW092S02335,F1,B,DAFNE,,,,,,,,,,,,,
BE01211,centrifuge,THERMO,sorvel legend XIR,+ACI-,42493573+ACI-,F3,B,GENOME CENTER,,,Al+AC0-essa,,,,,,,,,,
BE01212,centrifuge,THERMO,MICRO 17R,+ACI-,42493453+ACI-,F3,B,GENOME CENTER,,,Al+AC0-essa,,,,,,,,,,
BE01213,INSULINE PUMP,AGILIA ,AGILIA VP MC,24151691,F1,B,Clinical Skill Centre,,,ATC,,,,650,,,,24+AC0-Sep+AC0-2019,,
BE01214,INSULINE PUMP,AGILIA ,AGILIA VP MC,24151690,F1,B,Clinical Skill Centre,,,ATC,,,,650,,,,24+AC0-Sep+AC0-2019,,
BE01215,REFRIGERATOR,DAEVOO,FNG795NTIS,KE189E14200015,F1,B,IICTU,found in pibtu,,MedArabia,,2745,,350,,,,,,
BE01216,PACS,NIL,NIL,NIL,B1,B,DIC,it+//0-s a software for MRI machine with a database in IT server system,,,,,,,,,,,,
BE01217,Gel warmer,Thermasonic,NIL,NIL,B1,B,DIC,,,,,,,,,,,,,
BE01218,sudoscan 2,Impeto medical,,SU20/001D0700225,B1,B,CLINICS,signed by Abdullah Alkandari,,Pharmaclique,,LPO No.000812,,+ACI-10,200.00+ACI-,,,,2017+AC0-06+AC0-02,,
BE01219,sudoscan 2,Impeto medical,NIL,SU20/001D0700226,B1,B,CLINICS,signed by Abdullah Alkandari,,Pharmaclique,,LPO No.000813,,+ACI-10,200.00+ACI-,,,,2017+AC0-06+AC0-02,,
BE01220,STAT SENSOR (NEW),NIL,NIL,NIL,B1,B,DIC,+ACI-repeat BE01145, returned to BME from Dic 28/10/21+ACI-,,,,,,,,,,,,
BE01221,REFRIGERATOR,THERMO,TSX5005GV,+ACI-,1123160901190510+ACI-,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01222,FREEZER+AC0-80,THERMO,RLE60086V,+ACI-,1117016201190425+ACI-,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01223,FREEZER+AC0-80,THERMO,RLE60086V,+ACI-,1117014801190426+ACI-,F3,B,GENOME CENTER,,,,,,,,,,,,,
BE01224,SUCTION PUMP DENTAL,DURR,745COR VS2,L403922058,F1,B,Dental clinic,,,Safwan,,MOH,,,,,,,,
BE01225,Fume hood,NIL,NIL,NIL,B1,B,B1 store,Scrapped,,,,,,,,,,,,
BE01226,Fume hood,NIL,NIL,NIL,B1,B,B1 store,Scrapped,,,,,,,,,,,,
BE01227,qiagen dna+AC0-rna extractor,qiagen,qiasymphony sp,+ACI-,35545+ACI-,F3,B,GENOME CENTER,found in nddb F3 29/08/2020,,,,PO:2363,,,,,,2019,,
BE01228,qiagen kit,qiagen,rotor disc 100 starter kit,h101807,F3,B,GENOME CENTER,found in nddb F3 29/08/2020,,,,,,,,,,2019,,
BE01229,tissuelyser,qiagen,tissuelyser+AC0-ii,+ACI-,1218181236e+ACI-,F3,B,GENOME CENTER,found in BMBU F3 29/08/2020,,,,,,,,,,2019,,
BE01230,qiascout,qiagen,qiascout,+ACI-,qc1803007+ACI-,F3,B,GENOME CENTER,,,,,PO:2363,,,,,,2019,,
BE01231,qiacube ht system,qiagen,qiacube ht system,+ACI-,015346+ACI-,F3,B,GENOME CENTER,found in nddb F3 29/08/2020,,,,PO:2363,,,,,,2019,,
BE01232,qiagen,qiagen,quiagility hepa/uv,+ACI-,016186+ACI-,F3,B,GENOME CENTER,found in nddb F3 29/08/2020,,,,PO:2363,,,,,,2019,,
BE01233,qiagen,qiagen,qiaxpert,+ACI-,200883+ACI-,F3,B,GENOME CENTER,found in genetic 4th flr 05/09/2020,,,,PO:2363,,,,,,2019,,
BE01234,qiagen,qiagen,quiaxel advanced,+ACI-,31865+ACI-,F3,B,GENOME CENTER,,,,,PO:2363,,,,,,2019,,
BE01235,qiagen,qiagen,qiagen pyromark q48autorep,q1811001,F3,B,GENOME CENTER,,,,,PO:2363,,,,,,2019,,
BE01236,qiagen,qiagen,rotorgene q5,r0119149,F3,B,GENOME CENTER,found in nddb F3 29/08/2020,,,,PO:2363,,,,,,2019,,
BE01237,qiagen,qiagen,rotorgene q5,r0119122,F3,B,GENOME CENTER,found in nddb F3 29/08/2021,,,,PO:2363,,,,,,2019,,
BE01238,qiagen,qiagen,rotorgene q5,r0119141,F3,B,GENOME CENTER,found in nddb F3 29/08/2022,,,,PO:2363,,,,,,2019,,
BE01239,qiagen,qiagen,rotorgene q5,r0119153,F3,B,GENOME CENTER,found in nddb F3 29/08/2023,,,,PO:2363,,,,,,2019,,
BE01240,INCUBATOR,THERMO,HERACEL150C,+ACI-,42448008+ACI-,F3,B,GENOME CENTER,transfer to genatic 4th floor 09/2/2020,,ATC,,,,,,,,X,,
BE01241,INCUBATOR,THERMO,HERACEL150C,+ACI-,42448009+ACI-,F3,B,GENOME CENTER,transfer to genatic 4th floor 09/2/2020,,ATC,,,,,,,,,,
BE01242,urine analaiser,IRICELL,IRICELL +AC0- 3000,15554+AC0-VO5356,F3,B,Clinical lab,transferred to B2 store 29/5/23,,ATC,,,,22000,,,,19.03.2019,,
BE01243,REFRIGERATOR,DAEWOO,FN+AC0-G795NTIS, KE 189E14270056,F4,B,IICTU,,,,,,,,,,,,,
BE01244,GLUCOSE ANALAYSOR,ANALOX INSTR.,GM9,4162,F1,B,Clinical Skill Centre,,,,,,,,,,,,,
BE01245,FUME HOOD,ERLAB FRANCE,CAPTAIR,+ACI-,192234 (29769+AC0-1901)+ACI-,B1,B,AHF,,,,,,,,,,,,,
BE01246,+ACI- freezer ,+AC0-80+ACI-,tHERMO,tsx+AC0-70086v,+ACI-,1117379301190823+ACI-,f3,B,BIO BANK,,,ATC,,cont+AC0-002701,,,,,,28/11/2019 2yr wrnty,,
BE01247,+ACI- freezer,+AC0-80+ACI-,tHERMO,tsx+AC0-70086v,+ACI-,1117378501190822+ACI-,f3,B,BIO BANK,,,ATC,,,,,,,,28/11/2019 2yr wrnty,,
BE01249,Locator (small),Thermo,,B2010C1229,3,B,BIO BANK,,,,,,,,,,,,,
BE01250,Fume Hood,Kewaunee scientific,J20055401,20055420000062,3,B,BIO BANK,,,,,,,,,,,,,
BE01251,Fume Hood,Kewaunee scientific,J20055401,20055420000061,3,B,BIO BANK,,,,,,,,,,,,,
BE01252,Fume Hood,Kewaunee scientific,J20055401,20055420000063,3,B,BIO BANK,,,,,,,,,,,,,
BE01253,Fume Hood,Kewaunee scientific,INT+AC0-1400+AC0-2+AC0-230,+ACI-,00441+ACI-,3,B,BIO BANK,,,,,,,,,,,,,
BE01254,Fume Hood,Kewaunee scientific,INT+AC0-1400+AC0-2+AC0-230,+ACI-,00440+ACI-,3,B,BIO BANK,,,,,,,,,,,,,
BE01255,Thermomixer,EppendrofAG,,5355BG055617,3,B,BIO BANK,,,,,,,,,,,,,
BE01256,Hotplate,Thermo,SP131630+AC0-33,1769100151522,3,B,BIO BANK,,,,,,,,,,,,,
BE01257,Mini Centrifuge,Thermo,Fresco17,42285420,3,B,BIO BANK,,,,,,,,,,,,,
BE01258,Microscope,Olimpus,ckx+AC0-53,8c40347,3,B,BIO BANK,,,,,,,,,,,,,
BE01259,Vortex+AC0-Mixer,WiseMix,,0409331128T040,3,B,BMBU,,,,,,,,,,,,,
BE01260,Sample Concentrator,TECHNE,,DB10013,3,B,BMBU,,,,,,,,,,,,,
BE01261,,,,,,,,,,,,,,,,,,,,
BE01262,Locator (small),Thermo,,B2010H4018,3,B,BMBU,,,,,,,,,,,,,
BE01263,Double door Fridge,DEAWOO,,,3,B,BMBU,,,,,,,,,,,,,
BE01264,Cell Sequencing,ILLUMINA,NOVASEQ 6000,A01023,3,B,GENOME CENTER,,,Tectron,,+ACI-,002780+ACI-,,,,,,+ACI-13/11/2019, 2yr warr+ACI-,,
BE01265,Fridge,LG,,MEZ66518624,4,B,IICTU,,,,,,,,,,,,,
BE01266,Fridge,LG,,MEZ65872645,4,B,IICTU,,,,,,,,,,,,,
BE01267,Decloaking Chamber,BIOCARE Medical,,DC12+AC0-220+AC0-0354,4,B,IICTU,,,,,,,,,,,,,
BE01268,Lab Oven,TEDPELLA,,SD2207B0388,4,B,IICTU,,,,,,,,,,,,,
BE01269,Fume Hood,FisherHamilton,SAFEAIRE,SAF18018,4,B,IICTU,,,,,,,,,,,,,
BE01270,Freezer +AC0-80,Thermo,Forma 900,300193245,4,B,IICTU,,,,,F,,,,,,,,
BE01271,Shaker,Thermo,PHMP+AC0-4,+ACI-,01012817120389+ACI-,4,B,IICTU,,,,,,,,,,,,,
BE01272,Shaker,Thermo,PMR+AC0-100,+ACI-,01013019060163+ACI-,4,B,IICTU,,,,,,,,,,,,,
BE01273,Biorad,Powerpack,,+ACI-,041BR153677+ACI-,4,B,IICTU,,,,,,,,,,,,,
BE01274,Biorad,Powerpack,,+ACI-,041BR79078+ACI-,4,B,IICTU,,,,,,,,,,,,,
BE01275,Hotplate,ThermoScientific,SP131302+AC0-33,C1768100603925,4,B,GENETIC LAB,,,,,,,,,,,,,
BE01276,Freezer +AC0-20,,FRGL2330V,+ACI-,0155676501160919+ACI-,4,B,GENETIC LAB,Company property need to be returned,,,,,,,,,,,,
BE01277,Nano Spectrophotometer,Analytik Jena,,+ACI-,211E055+ACI-,4,B,GENETIC LAB,,,,,,,,,,,,,
BE01278,Vortex+AC0-Rotator,Scientific Industries,,14+AC0-1429,4,B,GENETIC LAB,,,,,,,,,,,,,
BE01279,Invitrogen Transfection System,Thermofisher,MPK5000,MP924851,4,B,GENETIC LAB,,,,,,,,,,,,,
BE01280,Vortex+AC0-Rotator,Scientific Industries,Genie2,2E+AC0-224210,4,B,IICTU/PIBTU,,,,,,,,,,,,,
BE01281,Biorad,Powerpack,,+ACI-,043BR61771+ACI-,4,B,IICTU/PIBTU,,,,,,,,,,,,,
BE01282,Biorad,Powerpack,,+ACI-,041BR103594+ACI-,4,B,IICTU/PIBTU,,,,,,,,,,,,,
BE01283,Ultrasonic Cleaner,BRANSON,,BE0002338,4,B,IICTU/PIBTU,,,Tareq,,,,,,,,,,
BE01284,Vortex+AC0-Rotator,AccuBiotech,,2010110213,3,B,BMBU/Proteomic Lab,,,,,,,,,,,,,
BE01285,MICRO FORGE,TRITECH RESEARCH,MF+AC0-900,19035,B1,,AHF,,,,,,,,,,,,,
BE01286,Air comprosser,JUN+AC0-AIR,OF302,+ACI-,0814801610+ACI-,B1,,AHF,,,,,,,,,,,,,
BE01287,ECG Machine,GE,MAC 1200,110000214,5,A,Medical Fitness Center,,,,,,,,,,,,,
BE01288,Functional Trainer,Cybex,18000,L101318000438N,5,A,Medical Fitness Center,,,,,,,,,,,,,
BE01289,Functional Trainer,Cybex,18000,L091618000420N,5,A,Medical Fitness Center,,,,,,,,,,,,,
BE01290,Cybex,Cybex,,DE+AC0-16993,5,A,Medical Fitness Center,,,,,,,,,,,,,
BE01291,Mini Centrifuge,SIGMA,+ACI-,1+AC0-14+ACI-,169965,1,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01292,Ice Maker,HOSHIZAKI,DCM+AC0-230FE+AC0-UK,N10357G,1,A,Clinical Skill Centre,,,,,,,,,,,,,
BE01293,Weight+AC0-Height Scale,DETECTO,,0402+AC0-712,f1/B,corridor,Pediatric Clinic,,,,,,,,,,,,,
BE01294,Single door fridge,LG,,MEZ48157950,f1/B,Rm+ACM-608,Pediatric Clinic,,,,,,,,,,,,,
BE01295,Digital Thermometer,Alaris,TriState,12875217,f1/B,Rm+ACM-512,Ophthalmology Clinic,,,,,,,,,,,,,
BE01296,Indirect Opthalmoscope,HEINE,,1221272,f1/B,Rm+ACM-506,Ophthalmology Clinic,,,,,,,,,,,,,
BE01297,Dental Unit,MAIA,,15LD002591,f1/B,Rm+ACM-440,Dental clinic,,,,,,,,,,,,,
BE01298,Image Plate Scanner,DURR,VistaScan,E312356013,f1/B,Rm+ACM-440,Dental clinic,,,,,,,,,,,,,
BE01299,Oto+AC0-ophthalmoscope,KEELER,,36376,f1/B,Rm+ACM-420,+ACI-clinic, rm420, 1st flr+ACI-,,,,,,,,,,,,,
BE01300,Fridge,LG,,611NRALDO25752,f1/B,Rm+ACM-406,clinic,,,,,,,,,,,,,
BE01301,Neurothesimeter,Horwell,,181490/15,Gnd/B,Rm+ACM-420,Podaitry Clinic,,,,,,,,,,,,,
BE01302,Neurothesimeter,Horwell,,289405/13,Gnd/B,Rm+ACM-420,Podaitry Clinic,,,,,,,,,,,,,
BE01303,MRI Injector,MEDRAD,3034691,100323,B1,mri 1.5T room1,DIC,,,,,,,,,,,,,
BE01304,Metel Detector,LEMERPAX,,2050014,B1,,DIC,,,,,,,,,,,,,
BE01305,MRI Injector,nemotokyorindo,,CMB00366,B1,mri 3T room2,DIC,,,,,,,,,,,,,
BE01306,BP Apparutus,Colson,,459,B1,mri 3T room2,DIC,,,,,,,,,,,,,
BE01307,X+AC0-ray Remote Battery Charger,GE totex,U85020,+ACI-,010A19280003+ACI-,B1,x+AC0-ray room,DIC,,,,,,,,,,,,,
BE01308,Metel Detector,GARRETT,,54385786,B1,,DIC,,,,,,,,,,,,,
BE01309,MRI+AC0-Wheel Chair,,AR09423,,B1,mri room2,DIC,,,,,,,,,,,,,
BE01310,UV CrossLinker,Fisher Scientific ,UV CrossLinker,195129175,f4,B,GENETIC LAB,,,Tectron,,LPO+AC0-002940,,1280,,,,27/01/2020,,
BE01311,Vital Sign Monitor,WelchAllyn,CSM,100015230319,f1/B,Room+ACM-416,General clinic,,,ATC (Jijo),,MOH,,850,,,,2020+AC0-02+AC0-03,,
BE01312,Vital Sign Monitor,WelchAllyn,CSM,100015070319,f1/B,Room+ACM-404,General clinic,,,ATC (Jijo),,MOH,,850,,,,2020+AC0-02+AC0-03,,
BE01313,Vital Sign Monitor,WelchAllyn,CSM,100015240319,Gnd/B,Room+ACM-416A,General clinic,,,ATC (Jijo),,MOH,,850,,,,2020+AC0-02+AC0-03,,
BE01314,Vital Sign Monitor,WelchAllyn,CSM,100015740319,f1/B,Room+ACM-420A,General clinic,,,ATC (Jijo),,MOH,,850,,,,2020+AC0-02+AC0-03,,
BE01315,Wireless measuring station,SECA,SECA+AC0-248,10000000293179,Gnd/B,Room+ACM-536,General clinic,,,ATC (Benny),,MOH,,410,,,,2020+AC0-03+AC0-06,,
BE01316,Wireless measuring station,SECA,SECA+AC0-248,10000000293178,f1/B,Room+ACM-404,General clinic,,,ATC (Benny),,MOH,,410,,,,2020+AC0-03+AC0-06,,
BE01317,Wireless measuring station,SECA,SECA+AC0-248,10000000293177,f1/B,Room+ACM-416,General clinic,,,ATC (Benny),,MOH,,410,,,,2020+AC0-03+AC0-06,,
BE01318,Wireless measuring station,SECA,SECA+AC0-248,10000000293176,Gnd/B,Room+ACM-502,General clinic,,,ATC (Benny),,MOH,,410,,,,2020+AC0-03+AC0-06,,
BE01319,Defibrillator,NIHON KHODEN,TEC+AC0-5631,10588,f1/Skill,A,Clinical Skill Centre,,,Boushahri Group Medical(MOH),,MOH,,,,,,17/08/2020 3yrs wrnt,,
BE01320,Defibrillator,NIHON KHODEN,TEC+AC0-5631,10609,f1/Skill,A,Clinical Skill Centre,found in MFC 17/11/21,,Boushahri Group Medical(MOH),,MOH,,,,,,17/08/2020 3yrs wrnt,,
BE01321,HBA1C Analyser,EKF Diagnostics,QUO+AC0-TEST,1D0879,,,clinical lab,found in podiatry 5th oct,,Almojil(siby),,+ACI-,003475+ACI-,,400,,,,+ACI-3/9/2020, 2yrs+ACI-,eqpt.Now in podiatry,
BE01322,Zebra Fish tank (Zebtek),TECHNIPLAST,ZB2550SAABSX1,20000978,B1,,AHF,,,Alessa(Abraham),,+ACI-,003253+ACI-,,12083,,,,+ACI-8/11/2020, 1yr wrnty+ACI-,,
BE01323,12+AC0-Channel ECG,Mindray,BeneHeart R12,FN+AC0-01018787,f1/B,Room+ACM-320,clinics,,,Badersulthan,,MOH,,,,,,+ACI-17/11/2020, 3yrs warrenty+ACI-,,
BE01324,12+AC0-Channel ECG,Mindray,BeneHeart R12,FN+AC0-01018823,f1/B,Room+ACM-416,clinics,,,Badersulthan,,MOH,,,,,,+ACI-17/11/2020, 3yrs warrenty+ACI-,,
BE01325,Vital Sign Monitor ,Suntech,CT 40,126580,+ACI-f1/A, skill+ACI-,room 110,Clinical Skill Centre,requested by motasem for research,,warba medical,,MOH,,,,,,3/12/20203yrs warrenty,,
BE01326,Vital Sign Monitor ,Suntech,CT 40,127323,+ACI-f1/A, skill+ACI-,room 112,Clinical Skill Centre,requested by motasem for research,,warba medical,,MOH,,,,,,3/12/20203yrs warrenty,,
BE01327,Freezer +AC0-20 manual defrost,Thermo,TSX3020FV,1161345101200600,f3/B,,BMBU,nada,,Ab tech,+ACI-gigi+AC0-98004907, manager+AC0-55545007+ACI-,+ACI-,003430+ACI-,,+ACI-4,927.00+ACI-,,,,27/12/2020 1yr warrenty,,
BE01328,Flow Cytometer and Multicolor Analysis,BD Biosciences,FACS Canto 10 color,v657338000350,f4/B,,IICTU,ajith,,I.H.S,,+ACI-,003698+ACI-,,+ACI-100,000.00+ACI-,,,,16/12/2020 1yr warrenty,,
BE01329,GLUCOMETER,ABBOTT,OPTIUM,LAMW092S02072,F1,B,DAFNE,,,M.O.H,,,,,,,,Issued frm DDI B2 Store on 06/1/2021,,
BE01330,Homogenizer,Qiagen,Powerlyzer,24TV22039,f4/B,,IICTU,dr.amal,,Tectron,,+ACI-,003510+ACI-,,+ACI-4,040.00+ACI-,,,,+ACI-30/12/2020, 1yr+ACI-,,
